,SYSTEMSTOP,OBJECTID,the_geom,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAM,Longitude,Latitude
4421,4478,4296,POINT (-87.662982145 41.83931302899998),ARCHER,PITNEY COURT,SWB,NT,62,N62,CHICAGO,1,Archer & Pitney Court,-87.66298215,41.83931303
4422,3589,4297,POINT (-87.75006985200002 42.03626241699999),NILES CENTER,WRIGHT TERRACE,SB,FT,97,,SKOKIE,1,Niles Center & Wright Terrace,-87.75006985,42.03626242
4423,14334,4298,POINT (-87.684942207 42.021483886),RIDGE,BRUMMEL,SB,NS,"201,206",,EVANSTON,2,Ridge & Brummel,-87.68494221,42.02148389
4424,11141,4299,POINT (-87.712444463 41.935363575999986),KIMBALL,WISNER/WELLINGTON,SB,NS,82,,CHICAGO,1,Kimball & Wisner/Wellington,-87.71244446,41.93536358
4425,6982,4300,POINT (-87.55973583500003 41.692901167),TORRENCE,112TH TERMINAL,EB,TERM,71,,CHICAGO,1,Torrence & 112th Street Terminal,-87.55973584,41.69290117
4426,9990,4301,POINT (-87.702034287 41.73491380600001),KEDZIE,87TH STREET,NB,NS,52A,,EVERGREEN PARK,1,Kedzie & 87th Street,-87.70203429,41.73491381
4427,15157,4302,POINT (-87.60889938000003 41.696508042000005),COTTAGE GROVE,109TH STREET,NB,FT,"4,115",,CHICAGO,1,Cottage Grove & 109th Street,-87.60889938,41.69650804
4428,1668,4303,POINT (-87.68918271500002 41.979522583999994),WESTERN,BALMORAL,NB,MT,49B,,CHICAGO,1,Western & Balmoral,-87.68918272,41.97952258
4429,11718,4304,POINT (-87.784992826 41.89468759800002),RIDGELAND,CHICAGO,SB,NS,86,,OAK PARK,1,Ridgeland & Chicago,-87.78499283,41.8946876
4430,9662,4305,POINT (-87.77648899899998 41.94750399999998),AUSTIN,WAVELAND,NB,NS,91,,CHICAGO,1,Austin & Waveland,-87.776489,41.947504
4431,7349,4306,POINT (-87.53514638500002 41.69360919100001),EWING,111TH STREET,NB,NS,"30,100",,CHICAGO,1,Ewing & 111th Street,-87.53514639,41.69360919
4432,4192,4307,POINT (-87.69552965499997 41.85728747799999),CALIFORNIA,18TH STREET,NB,NS,94,,CHICAGO,1,California & 18th Street,-87.69552966,41.85728748
4433,14129,4308,POINT (-87.68414229899997 41.805147190000014),WESTERN,ORANGE LINE STATION,NB,TERM,"49,X49",N9,CHICAGO,1,Western Orange Line Station,-87.6841423,41.80514719
4434,15243,4309,POINT (-87.66825704399997 41.932702928000026),ASHLAND,DIVERSEY,NB,FS,"9,X9",,CHICAGO,1,Ashland & Diversey,-87.66825704,41.93270293
4435,7744,4310,POINT (-87.60334283899999 41.82421002699999),LAKE PARK,OAKWOOD,NB,NS,39,,CHICAGO,1,Lake Park & Oakwood,-87.60334284,41.82421003
4436,14544,4311,POINT (-87.61356974199998 41.69281327200002),111TH STREET,KING DRIVE,WB,FS,111,,CHICAGO,1,111th Street & King Drive,-87.61356974,41.69281327
4437,13093,4312,POINT (-87.73238699900003 41.78589599999998),59TH STREET,KOSTNER,WB,NS,59,,CHICAGO,1,59th Street & Kostner,-87.732387,41.785896
4438,17046,4313,POINT (-87.63110449599998 41.879472194000016),ADAMS,CLARK,WB,FS,"1,7,28,126,130,151",,CHICAGO,1,Adams & Clark,-87.6311045,41.87947219
4439,225,4314,POINT (-87.70085097200001 41.87385863100002),HARRISON,SACRAMENTO,WB,NS,7,,CHICAGO,1,Harrison & Sacramento,-87.70085097,41.87385863
4440,145,4315,POINT (-87.75523998900002 41.876730380000026),JACKSON,LARAMIE,WB,FS,126,,CHICAGO,1,Jackson & Laramie,-87.75523999,41.87673038
4441,10867,4316,POINT (-87.58651806900002 41.75883947400001),75TH STREET,STONY ISLAND,WB,FS,75,,CHICAGO,1,75th Street & Stony Island,-87.58651807,41.75883947
4442,2457,4317,POINT (-87.62526000000003 41.72920000099998),LAFAYETTE,91ST STREET,SB,NS,29,,CHICAGO,1,Lafayette & 91st Street,-87.62526,41.7292
4443,2450,4318,POINT (-87.625673 41.74383999999998),LAFAYETTE,83RD STREET,SB,NS,29,,CHICAGO,1,Lafayette & 83rd Street,-87.625673,41.74384
4444,10012,4319,POINT (-87.70313624300002 41.77541578300003),KEDZIE,65TH STREET,SB,NS,52A,,CHICAGO,1,Kedzie & 65th Street,-87.70313624,41.77541578
4445,17187,4320,POINT (-87.71478941100003 41.85158880300003),CERMAK,CENTRAL PARK,EB,FS,21,,CHICAGO,1,Cermak & Central Park,-87.71478941,41.8515888
4446,17315,4321,POINT (-87.67799846499997 41.939509902),BELMONT,DAMEN,EB,FS,77,N77,CHICAGO,1,Belmont & Damen,-87.67799847,41.9395099
4447,7174,4322,POINT (-87.59248866000001 41.809612173999994),47TH STREET,LAKE PARK,EB,NS,47,,CHICAGO,1,47th Street & Lake Park,-87.59248866,41.80961217
4448,11336,4323,POINT (-87.718169155 41.96100997799999),MONTROSE,CENTRAL PARK,EB,NS,78,,CHICAGO,1,Montrose & Central Park,-87.71816916,41.96100998
4449,12152,4324,POINT (-87.656256375 41.70669320600001),103RD STREET,VINCENNES,EB,NS,103,,CHICAGO,1,103rd Street & Vincennes Ave,-87.65625638,41.70669321
4450,6937,4325,POINT (-87.666484062 41.85224414300001),CERMAK,ASHLAND/BLUE ISLAND,EB,NS,21,,CHICAGO,1,Cermak & Ashland/Blue Island,-87.66648406,41.85224414
4451,5960,4326,POINT (-87.64882599999999 41.92898200100001),HALSTED,WRIGHTWOOD,NB,NS,8,,CHICAGO,1,Halsted & Wrightwood,-87.648826,41.928982
4452,10412,4327,POINT (-87.74751900000001 41.96455900000001),CICERO,WILSON,NB,FS,54A,,CHICAGO,1,Cicero & Wilson,-87.747519,41.964559
4453,6308,4328,POINT (-87.72470296 41.844188911),26TH STREET,PULASKI,EB,NS,60,N60,CHICAGO,1,26th Street & Pulaski,-87.72470296,41.84418891
4454,888,4329,POINT (-87.70200541700001 41.910063079999986),NORTH AVENUE,HUMBOLDT,EB,NS,72,,CHICAGO,1,North Ave & Humboldt,-87.70200542,41.91006308
4455,2888,4330,POINT (-87.62322427599997 41.69251797499999),111TH STREET,STATE,EB,NS,111,,CHICAGO,1,111th Street & State,-87.62322428,41.69251798
4456,15364,4331,POINT (-87.68607651399998 41.881098931),MADISON,WESTERN,EB,FS,20,N20,CHICAGO,1,Madison & Western,-87.68607651,41.88109893
4457,17065,4332,POINT (-87.654284448 41.76849418299997),RACINE,69TH STREET,SB,FS,44,,CHICAGO,1,Racine & 69th Street,-87.65428445,41.76849418
4458,3683,4333,POINT (-87.64405165199997 41.747069410999984),HALSTED,81ST STREET,SB,NS,8A,,CHICAGO,1,Halsted & 81st Street,-87.64405165,41.74706941
4459,5339,4334,POINT (-87.66014945400002 41.98189587500002),BROADWAY,CATALPA,SB,NS,36,,CHICAGO,1,Broadway & Catalpa,-87.66014945,41.98189588
4460,1021,4335,POINT (-87.661748999 42.00777700100002),SHERIDAN,MORSE,SB,FS,"147,151",0,CHICAGO,1,Sheridan & Morse,-87.661749,42.007777
4461,12353,4336,POINT (-87.65745312000001 41.703187222),VINCENNES,105TH STREET,SB,NS,112,,CHICAGO,1,Vincennes & 105th Street,-87.65745312,41.70318722
4462,1423,4337,POINT (-87.62805299899998 41.88589300000001),STATE,LAKE,SB,NS,"2,6,10,29,36,62,146,148",,CHICAGO,1,State & Lake,-87.628053,41.885893
4463,4734,4338,POINT (-87.72204998500001 41.74917800100002),PULASKI,79TH STREET,SB,FS,"53A,79",,CHICAGO,1,Pulaski & 79th Street,-87.72204999,41.749178
4464,11111,4339,POINT (-87.714046429 41.99470784499999),McCORMICK,LINCOLN,SWB,NS,82,,CHICAGO,1,McCormick & Lincoln,-87.71404643,41.99470785
4465,4496,4340,POINT (-87.699264325 41.817297568000015),ARCHER,SACRAMENTO,SWB,NS,62,N62,CHICAGO,1,Archer & Sacramento,-87.69926433,41.81729757
4466,9884,4341,POINT (-87.769482315 41.97585453200003),NORTHWEST HWY,FOSTER,NWB,FS,68,,CHICAGO,1,Northwest Hwy & Foster,-87.76948232,41.97585453
4467,11644,4342,POINT (-87.76641106400001 41.997200995000014),CALDWELL,DEVON,NWB,NS,85A,,CHICAGO,1,Caldwell & Devon,-87.76641106,41.997201
4468,5645,4343,POINT (-87.71302963599999 41.953751512999986),IRVING PARK,KIMBALL,EB,NS,80,,CHICAGO,1,Irving Park & Kimball,-87.71302964,41.95375151
4469,4790,4344,POINT (-87.66985092300001 41.976098243000024),FOSTER,ASHLAND,EB,NS,92,,CHICAGO,1,Foster & Ashland,-87.66985092,41.97609824
4470,6693,4345,POINT (-87.66666710499999 41.86919081999997),TAYLOR,ASHLAND,EB,NS,157,,CHICAGO,1,Taylor & Ashland,-87.66666711,41.86919082
4471,12056,4346,POINT (-87.67329923 42.007703607999986),MORSE,CLARK,EB,FS,96,,CHICAGO,1,Morse & Clark,-87.67329923,42.00770361
4472,284,4347,POINT (-87.700953503 41.866370303),ROOSEVELT,SACRAMENTO,EB,NS,12,,CHICAGO,1,Roosevelt & Sacramento,-87.7009535,41.8663703
4473,949,4348,POINT (-87.687029171 41.910389904),NORTH AVENUE,WESTERN,WB,NS,72,,CHICAGO,1,North Ave & Western,-87.68702917,41.9103899
4474,833,4349,POINT (-87.77547361500001 41.920612404999986),GRAND,AUSTIN,WB,NS,65,,CHICAGO,1,Grand & Austin,-87.77547362,41.92061241
4475,13058,4350,POINT (-87.644830114 41.78709490900002),59TH STREET,HALSTED,WB,NS,59,,CHICAGO,1,59th Street & Halsted,-87.64483011,41.78709491
4476,1486,4351,POINT (-87.689448997 41.970461426999975),AINSLIE,WESTERN,WB,FS,11,,CHICAGO,1,Ainslie & Western,-87.689449,41.97046143
4477,18163,4352,POINT (-87.68503876900002 41.903121863000024),DIVISION,OAKLEY,WB,FS,70,,CHICAGO,1,Division & Oakley,-87.68503877,41.90312186
4478,11406,4353,POINT (-87.75434200000001 41.960691),MONTROSE,MILWAUKEE,WB,NS,78,,CHICAGO,1,Montrose & Milwaukee,-87.754342,41.960691
4479,981,4354,POINT (-87.76039976300001 41.90950918599998),NORTH AVENUE,LONG(east leg),WB,NS,72,,CHICAGO,1,North Ave & Long,-87.76039976,41.90950919
4480,14913,4355,POINT (-87.65029252900001 41.939910494),BELMONT,CLARK,EB,FS,77,N77,CHICAGO,1,Belmont & Clark,-87.65029253,41.93991049
4481,5668,4356,POINT (-87.66239861600002 41.954309459),IRVING PARK,CLARK,EB,NS,"80,X9",,CHICAGO,1,Irving Park & Clark,-87.66239862,41.95430946
4482,1733,4357,POINT (-87.68021788800002 41.99778921799998),DEVON,DAMEN,EB,NT,155,,CHICAGO,1,Devon & Damen,-87.68021789,41.99778922
4483,15263,4358,POINT (-87.738258728 41.77841248300001),63RD STREET,KNOX,EB,FS,63,N63,CHICAGO,1,63rd Street & Knox,-87.73825873,41.77841248
4484,12993,4359,POINT (-87.63210049000003 41.78711383699999),59TH STREET,WELLS,EB,NS,59,,CHICAGO,1,59th Street & Wells,-87.63210049,41.78711384
4485,15394,4360,POINT (-87.72658319300001 41.92101708000001),PULASKI,PALMER,NB,FS,53,N53,CHICAGO,1,Pulaski & Palmer,-87.72658319,41.92101708
4486,4961,4361,POINT (-87.632743517 41.891407345000005),LASALLE,GRAND,SB,FS,156,,CHICAGO,1,LaSalle & Grand,-87.63274352,41.89140735
4487,416,4362,POINT (-87.70633299899998 41.88090199999999),MADISON,KEDZIE,EB,NS,20,N20,CHICAGO,1,Madison & Kedzie,-87.706333,41.880902
4488,14596,4363,POINT (-87.68674462899997 41.90296337199999),DIVISION,WESTERN,EB,FS,70,,CHICAGO,1,Division & Western,-87.68674463,41.90296337
4489,14459,4364,POINT (-87.64632481299998 41.86707075100003),ROOSEVELT,HALSTED,EB,FS,"12,18,N62",N62,CHICAGO,1,Roosevelt & Halsted,-87.64632481,41.86707075
4490,3314,4365,POINT (-87.75326521199997 41.778119745000026),63RD STREET,LATROBE,EB,NS,63W,,CHICAGO,1,63rd Street & Latrobe,-87.75326521,41.77811975
4491,3714,4366,POINT (-87.642504675 41.692447039),HALSTED,111TH STREET,SB,NS,"8A,108",,CHICAGO,1,Halsted & 111th Street,-87.64250468,41.69244704
4492,9585,4367,POINT (-87.77548313900002 41.914330045999975),AUSTIN,CORTLAND,SB,NS,91,,CHICAGO,1,Austin & Cortland,-87.77548314,41.91433005
4493,1861,4368,POINT (-87.63114870200002 41.88931763800002),CLARK,KINZIE,SB,NS,22,N22,CHICAGO,1,Clark & Kinzie,-87.6311487,41.88931764
4494,5188,4369,POINT (-87.65405418799998 41.75924991800002),RACINE,74TH STREET,SB,FS,"44,75",,CHICAGO,1,Racine & 74th Street,-87.65405419,41.75924992
4495,11119,4370,POINT (-87.71380900000003 41.98308400100001),KIMBALL,BRYN MAWR,SB,NS,82,,CHICAGO,1,Kimball & Bryn Mawr,-87.713809,41.983084
4496,9807,4371,POINT (-87.785328929 41.975533772000006),HIGGINS,FOSTER,NWB,NS,88,,CHICAGO,1,Higgins & Foster,-87.78532893,41.97553377
4497,1075,4372,POINT (-87.63946533000001 41.935382531000016),SHERIDAN,OAKDALE,SB,FS,"134,143,151,156",,CHICAGO,1,Sheridan & Oakdale,-87.63946533,41.93538253
4498,15081,4373,POINT (-87.621002116 41.69967175300002),MICHIGAN,107TH STREET,SB,FS,"34,119",N34,CHICAGO,1,Michigan & 107th Street,-87.62100212,41.69967175
4499,15016,4374,POINT (-87.73575830499999 41.94646747899998),MILWAUKEE,ADDISON,NWB,FS,56,,CHICAGO,1,Milwaukee & Addison,-87.73575831,41.94646748
4500,6621,4375,POINT (-87.640959001 41.871760000999984),CLINTON,POLK,SB,FS,157,,CHICAGO,1,Clinton & Polk,-87.640959,41.87176
4501,1049,4376,POINT (-87.65485799999999 41.965246001000025),SHERIDAN,WILSON,SB,FS,151,,CHICAGO,1,Sheridan & Wilson,-87.654858,41.965246
4502,2244,4377,POINT (-87.61520744 41.75815699100002),KING DRIVE,75TH STREET,SB,FS,3,,CHICAGO,1,King Drive & 75th Street,-87.61520744,41.75815699
4503,8231,4378,POINT (-87.68665124799998 41.88442808999997),WESTERN,LAKE,SB,FS,49,N49,CHICAGO,1,Western & Lake,-87.68665125,41.88442809
4504,2837,4379,POINT (-87.60992757100001 41.692897378),COTTAGE GROVE,111TH STREET,SB,NS,"4,115",,CHICAGO,1,Cottage Grove & 111th Street,-87.60992757,41.69289738
4505,2579,4380,POINT (-87.605469707 41.75684024399999),COTTAGE GROVE,76TH STREET,SB,NS,4,,CHICAGO,1,Cottage Grove & 76th Street,-87.60546971,41.75684024
4506,8981,4381,POINT (-87.72835725599998 41.975665832000004),PULASKI,FOSTER,SB,NS,53,,CHICAGO,1,Pulaski & Foster,-87.72835726,41.97566583
4507,2202,4382,POINT (-87.617413581 41.830845668999984),KING DRIVE,35TH STREET,SB,FS,3,,CHICAGO,1,King Drive & 35th Street,-87.61741358,41.83084567
4508,4161,4383,POINT (-87.69390552099998 41.80086042200003),CALIFORNIA,51ST STREET,NB,NS,94,,CHICAGO,1,California & 51st Street,-87.69390552,41.80086042
4509,5503,4384,POINT (-87.64628242100002 41.89025007700002),MILWAUKEE,HUBBARD/UNION,SEB,NS,56,,CHICAGO,1,Milwaukee & Hubbard/Union,-87.64628242,41.89025008
4510,15680,4385,POINT (-87.70261816499999 41.76102527400002),KEDZIE,73RD STREET,NB,FS,52A,,CHICAGO,1,Kedzie & 73rd Street,-87.70261817,41.76102527
4511,6213,4386,POINT (-87.66559813700002 41.837594362999994),ASHLAND,ARCHER,NB,NS,9,N9,CHICAGO,1,Ashland & Archer,-87.66559814,41.83759436
4512,9606,4387,POINT (-87.77481199900001 41.881868),AUSTIN,WASHINGTON,SB,FS,91,,OAK PARK,1,Austin & Washington,-87.774812,41.881868
4513,1413,4388,POINT (-87.633170903 41.907506969999986),LASALLE,SCHILLER,SB,FS,156,,CHICAGO,1,LaSalle & Schiller,-87.6331709,41.90750697
4514,6300,4389,POINT (-87.63025810699997 41.85522171600002),CLARK,ARCHER,SB,NS,24,,CHICAGO,1,Clark & Archer,-87.63025811,41.85522172
4515,5878,4390,POINT (-87.644531535 41.77420381600001),HALSTED,66TH STREET,NB,NS,8,,CHICAGO,1,Halsted & 66th Street,-87.64453154,41.77420382
4516,15437,4391,POINT (-87.637532309 41.90356027299998),ORLEANS,DIVISION,SB,FS,37,,CHICAGO,1,Orleans & Division,-87.63753231,41.90356027
4517,14861,4392,POINT (-87.641128648 41.82334153599999),WALLACE,PERSHING,SB,FS,44,,CHICAGO,1,Wallace & Pershing,-87.64112865,41.82334154
4518,5009,4393,POINT (-87.639459891 41.879194649),CANAL,ADAMS,NB,NS,"60,125,132,157,192",N60,CHICAGO,1,Canal & Adams,-87.63945989,41.87919465
4519,6459,4394,POINT (-87.630255294 41.789839529000005),WENTWORTH,57TH PLACE,NB,NS,"24,59",,CHICAGO,1,Wentworth & 57th Place,-87.63025529,41.78983953
4520,6434,4395,POINT (-87.635827 41.744253000000015),VINCENNES,83RD STREET,NB,FS,24,,CHICAGO,1,Vincennes & 83rd Street,-87.635827,41.744253
4521,6437,4396,POINT (-87.63460800000001 41.74878300099999),VINCENNES,80TH STREET,NB,NS,"24,79",,CHICAGO,1,Vincennes & 80th Street,-87.634608,41.748783
4522,7191,4397,POINT (-87.58612000099998 41.75701600100001),STONY ISLAND,76TH STREET,SB,NS,28,,CHICAGO,1,Stony Island & 76th Street,-87.58612,41.757016
4523,6089,4398,POINT (-87.66472357800001 41.793500997000024),ASHLAND,GARFIELD (south leg),SB,FS,"9,X9",N9,CHICAGO,1,Ashland & Garfield,-87.66472358,41.793501
4524,14961,4399,POINT (-87.67582887600003 41.84810819299997),DAMEN,BLUE ISLAND,SB,FS,50,,CHICAGO,1,Damen & Blue Island,-87.67582888,41.84810819
4525,1014,4400,POINT (-87.66511368200003 42.015800678999994),SHERIDAN,JARVIS,SB,FS,"147,151",0,CHICAGO,1,Sheridan & Jarvis,-87.66511368,42.01580068
4526,3832,4401,POINT (-87.755869582 41.90233632600001),LARAMIE,DIVISION,SB,NS,57,,CHICAGO,1,Laramie & Division,-87.75586958,41.90233633
4527,14599,4402,POINT (-87.70610060299998 41.87723432400003),KEDZIE,JACKSON,SB,FS,52,,CHICAGO,1,Kedzie & Jackson,-87.7061006,41.87723432
4528,5197,4403,POINT (-87.653633162 41.743315967),RACINE,83RD STREET,SB,NS,44,,CHICAGO,1,Racine & 83rd Street,-87.65363316,41.74331597
4529,5591,4404,POINT (-87.76055584699998 41.967764699999975),MILWAUKEE,LAWRENCE,NWB,NS,56,,CHICAGO,1,Milwaukee & Lawrence,-87.76055585,41.9677647
4530,2566,4405,POINT (-87.60603975100003 41.780524748000005),COTTAGE GROVE,63RD STREET,SB,NS,4,,CHICAGO,1,Cottage Grove & 63rd Street (Green Line),-87.60603975,41.78052475
4531,15742,4406,POINT (-87.68443091099999 41.812302870999986),WESTERN,45TH STREET,NB,FS,49,N49,CHICAGO,1,Western & 45th Street,-87.68443091,41.81230287
4532,14559,4407,POINT (-87.61884878500001 41.85153612099998),KING DRIVE,McCORMICK SQ (2300 S),NB,FS,"3,21",,CHICAGO,1,McCormick Place,-87.61884879,41.85153612
4533,9659,4408,POINT (-87.776277 41.94201200100002),AUSTIN,ROSCOE,NB,NS,91,,CHICAGO,1,Austin & Roscoe,-87.776277,41.942012
4534,9109,4409,POINT (-87.72628868700002 41.90970879499997),PULASKI,NORTH AVENUE,NB,NS,53,N53,CHICAGO,1,Pulaski & North Ave,-87.72628869,41.9097088
4535,7344,4410,POINT (-87.53999779999998 41.69178008),AVENUE O,112TH STREET,NB,NS,"30,100",,CHICAGO,1,Avenue O & 112th Street,-87.5399978,41.69178008
4536,10488,4411,POINT (-87.74778959700001 41.968155067),CICERO,LAWRENCE,SB,NS,54A,,CHICAGO,1,Cicero & Lawrence,-87.7477896,41.96815507
4537,9194,4412,POINT (-87.632100116 41.80188833400001),51ST STREET,WELLS,WB,FS,51,,CHICAGO,1,51st Street & Wells,-87.63210012,41.80188833
4538,13043,4413,POINT (-87.620864332 41.785645328999976),60TH STREET,INDIANA,WB,FS,59,,CHICAGO,1,60th Street & Indiana,-87.62086433,41.78564533
4539,4837,4414,POINT (-87.755151007 41.975315808999994),FOSTER,LECLAIRE,WB,NS,92,,CHICAGO,1,Foster & Leclaire,-87.75515101,41.97531581
4540,3255,4415,POINT (-87.68337468800001 41.779294994),63RD STREET,WESTERN,WB,NS,63,N63,CHICAGO,1,63rd Street & Western,-87.68337469,41.77929499
4541,9202,4416,POINT (-87.65516920900001 41.80149758499999),51ST STREET,RACINE,WB,FS,51,,CHICAGO,1,51st Street & Racine,-87.65516921,41.80149759
4542,620,4417,POINT (-87.662270095 41.89622853499998),CHICAGO,NOBLE,WB,NS,66,N66,CHICAGO,1,Chicago & Noble,-87.6622701,41.89622854
4543,8972,4418,POINT (-87.72821356200001 41.989850855999975),PULASKI,PETERSON,WB,TERM,53,,CHICAGO,1,Pulaski & Peterson Terminal,-87.72821356,41.98985086
4544,11389,4419,POINT (-87.71292623400001 41.96118217999998),MONTROSE,KIMBALL,WB,NS,78,,CHICAGO,1,Montrose & Kimball,-87.71292623,41.96118218
4545,2045,4420,POINT (-87.64350509899998 41.903783696999994),DIVISION,LARRABEE,WB,FS,70,,CHICAGO,1,Division & Larrabee,-87.6435051,41.9037837
4546,6862,4421,POINT (-87.66576385799999 41.852429449),CERMAK,ASHLAND,WB,NS,21,,CHICAGO,1,Cermak & Ashland,-87.66576386,41.85242945
4547,8084,4422,POINT (-87.669687404 41.80861578700001),47TH STREET,WOOD,WB,NS,47,,CHICAGO,1,47th Street & Wood,-87.6696874,41.80861579
4548,12573,4423,POINT (-87.694792818 41.946763996000016),ADDISON,TALMAN,WB,NS,"52,152",,CHICAGO,1,Addison & Talman,-87.69479282,41.946764
4549,7348,4424,POINT (-87.53517801700002 41.692121903999976),EWING,112TH STREET,NB,FS,"30,100",,CHICAGO,1,Ewing & 112th Street,-87.53517802,41.6921219
4550,15843,4425,POINT (-87.66714744299998 41.896279177),ASHLAND,CHICAGO,NB,FS,"9,X9",N9,CHICAGO,1,Ashland & Chicago,-87.66714744,41.89627918
4551,14641,4426,POINT (-87.74598934900001 41.91709438100003),CICERO,ARMITAGE,NB,FS,54,,CHICAGO,1,Cicero & Armitage,-87.74598935,41.91709438
4552,15907,4427,POINT (-87.63066600299999 41.802241111),WENTWORTH,51ST STREET,NB,FS,51,,CHICAGO,1,Wentworth & 51st Street,-87.630666,41.80224111
4553,11564,4428,POINT (-87.76531699899999 41.891174001000024),CENTRAL,OHIO,SB,NS,85,,CHICAGO,1,Central & Ohio,-87.765317,41.891174
4554,8912,4429,POINT (-87.676605 41.88306),DAMEN,WASHINGTON,NB,NS,50,,CHICAGO,1,Damen & Washington,-87.676605,41.88306
4555,15040,4430,POINT (-87.78535998699999 41.92393279700002),NARRAGANSETT,FULLERTON,NB,FS,86,,CHICAGO,1,Narragansett & Fullerton,-87.78535999,41.9239328
4556,3864,4431,POINT (-87.75495164099999 41.88013448100003),LARAMIE,MADISON,NB,NS,57,,CHICAGO,1,Laramie & Madison,-87.75495164,41.88013448
4557,15055,4432,POINT (-87.724535447 41.84628230800001),PULASKI,25TH STREET,NB,FS,53,,CHICAGO,1,Pulaski & 25th Street,-87.72453545,41.84628231
4558,11129,4433,POINT (-87.71332999999998 41.964838999999984),KIMBALL,WILSON,SB,NS,82,,CHICAGO,1,Kimball & Wilson,-87.71333,41.964839
4559,4434,4434,POINT (-87.675451318 41.83162140600001),ARCHER,DAMEN,NEB,NS,62,N62,CHICAGO,1,Archer & Damen,-87.67545132,41.83162141
4560,17152,4435,POINT (-87.630327599 41.85760486700002),CLARK,18TH STREET,SB,FS,24,,CHICAGO,1,Clark & 18th Street,-87.6303276,41.85760487
4561,1505,4436,POINT (-87.71366766199998 41.99448333599997),LINCOLN,McCORMICK/KIMBALL,NWB,NS,11,,CHICAGO,1,Lincoln & McCormick/Kimball,-87.71366766,41.99448334
4562,3856,4437,POINT (-87.74530348899998 41.873197775999984),HARRISON,CICERO,WB,FS,"7,57",,CHICAGO,1,Harrison & Cicero,-87.74530349,41.87319778
4563,6745,4438,POINT (-87.71538277000002 41.85890315400002),16TH STREET,CENTRAL PARK,EB,NS,18,,CHICAGO,1,16th Street & Central Park,-87.71538277,41.85890315
4564,6833,4439,POINT (-87.71505441199997 41.85904809499999),16TH STREET,CENTRAL PARK,WB,NS,18,,CHICAGO,1,16th Street & Central Park,-87.71505441,41.8590481
4565,370,4440,POINT (-87.737202427 41.86606860500001),ROOSEVELT,KILBOURN,WB,NS,12,,CHICAGO,1,Roosevelt & Kilbourn,-87.73720243,41.86606861
4566,5088,4441,POINT (-87.64551325899998 41.81252672199997),HALSTED,45TH STREET,NB,FT,"8,44",,CHICAGO,1,Halsted & 45th Street,-87.64551326,41.81252672
4567,6714,4442,POINT (-87.63707499999998 41.89639300099998),ORLEANS,CHICAGO,NB,NS,37,,CHICAGO,1,Orleans & Chicago,-87.637075,41.896393
4568,7612,4443,POINT (-87.62085220400002 41.69980337300001),MICHIGAN,107TH STREET,NB,NS,"34,119",N34,CHICAGO,1,Michigan & 107th Street,-87.6208522,41.69980337
4569,17075,4444,POINT (-87.67180538000002 41.874187259999985),HARRISON,WOOD,WB,FS,"7,126",,CHICAGO,1,Harrison & Wood,-87.67180538,41.87418726
4570,544,4445,POINT (-87.69680625000001 41.895573034999984),CHICAGO,CALIFORNIA,EB,NS,66,N66,CHICAGO,1,Chicago & California,-87.69680625,41.89557304
4571,15024,4446,POINT (-87.66447837800001 41.80125326699999),51ST STREET,ASHLAND,EB,FS,51,,CHICAGO,1,51st Street & Ashland,-87.66447838,41.80125327
4572,14864,4447,POINT (-87.66379063 41.768704098),ASHLAND,69TH STREET,NB,FS,"9,X9",N9,CHICAGO,1,Ashland & 69th Street,-87.66379063,41.7687041
