,Indicator,Latitude,Longitude
5545,parking,41.6841643,-87.8736799846
5547,parking,42.0118585286,-87.8313061
5548,parking,42.01166364,-87.8310525333
5549,parking,41.9056148333,-87.6688534133
5550,parking,41.8088219182,-87.6763854091
5551,parking,41.8086755556,-87.6779486556
5552,parking,41.808917725,-87.6753239417
5553,parking,41.8089069182,-87.6787833091
5554,parking,41.8095428385,-87.6753292385
5555,parking,41.8222319955,-87.6669200818
5559,parking,41.7038482167,-87.5261976083
5560,parking,41.7032483,-87.52761928
5561,parking,41.7033527714,-87.5262429571
5562,parking,41.79583724,-87.59000844
5563,parking,41.7960440714,-87.5899238143
5565,parking,41.66775852,-87.5518744733
5566,parking,41.66875445,-87.5519283667
5567,parking,41.67012186,-87.55268946
5568,parking,41.72142825,-87.6014677833
5569,parking,41.7215687136,-87.6025224955
5570,parking,41.7171180091,-87.5963275545
5571,parking,41.7181707111,-87.6030753111
5572,parking,41.7142814667,-87.60101945
5573,parking,41.7177478,-87.603473575
5574,parking,41.71450866,-87.60454918
5575,parking,41.7143797111,-87.6021054222
5581,parking,41.97806538,-87.86855846
5583,parking,41.97756776,-87.86549009
5584,parking,41.6975019769,-87.5335928308
5585,parking,41.687531575,-87.5322062375
5588,parking,41.7029562167,-87.5331398167
5589,parking,41.6989104667,-87.53367265
5590,parking,41.6875897667,-87.5395966333
5591,parking,41.6923695714,-87.5323069857
5599,parking,41.71026196,-87.5356952
5600,parking,41.7094189444,-87.5335320556
5603,parking,41.8961878889,-87.7074858722
5604,parking,41.8943712111,-87.7062583111
5605,parking,41.88515702,-87.70602226
5606,parking,41.88427578,-87.70916858
5608,parking,41.66959573,-87.6607268
5609,parking,41.65809025,-87.65906205
5610,parking,41.66266916,-87.65452614
5611,parking,41.6568247429,-87.6600854476
5613,parking,41.8444189125,-87.7473957125
5614,parking,41.8444186278,-87.7484814889
5616,parking,41.9527225882,-87.7453760706
5617,parking,41.951714,-87.74697574
5619,parking,41.9527231,-87.7512244
5620,parking,41.9521239,-87.74624844
5621,parking,41.95358022,-87.7525245
5622,parking,41.9521178714,-87.7504868857
5624,parking,41.8991759143,-87.6338781857
5626,parking,41.6444768333,-87.5404060133
5627,parking,41.6449585778,-87.5410310333
5628,parking,41.6460611182,-87.5409660273
5629,parking,41.648615505,-87.540841475
5630,parking,41.6567993357,-87.5560350286
5631,parking,41.9169102538,-87.8281514385
5632,parking,41.9228752667,-87.8290909
5633,parking,41.9228357167,-87.8310523
5634,parking,41.9166604618,-87.8273735909
5635,parking,41.8725906857,-87.7619845143
5636,parking,41.9418202833,-87.70126815
5637,parking,41.8619090538,-87.6382753077
5638,parking,42.0110012909,-87.6666529909
5640,parking,41.8962431714,-87.6730318429
5642,parking,41.9039591824,-87.6832044529
5647,bicycle_parking,42.00895306,-87.66610866
5648,parking,41.89957738,-87.66159658
5649,parking,41.8991803,-87.66167778
5650,parking,41.70084878,-87.80139832
5651,parking,41.889892375,-87.8064762136
5652,parking,41.9966884,-87.6599861571
5653,parking,41.98460355,-87.6610609833
5654,parking,41.9897817,-87.65981648
5655,parking,41.997907075,-87.665749125
5656,parking,41.9857041167,-87.6605481167
5657,parking,41.99382138,-87.66961752
5658,parking,41.8004006125,-87.9101808625
5659,parking,41.79435174,-87.93402852
5660,parking,41.79305595,-87.93543499
5661,parking,41.79878136,-87.90983342
5662,parking,41.80438844,-87.91414942
5663,parking,41.8023391,-87.9276192571
5664,parking,41.97635272,-87.66929226
5665,parking,41.9823136,-87.66039816
5666,parking,41.9787391,-87.66882246
5667,parking,41.97908045,-87.6693907667
5668,parking,41.98672852,-87.6571739
5669,parking,41.99440252,-87.65660264
5670,parking,41.8010076,-87.9287241538
5671,parking,41.8029380889,-87.9298758222
5672,parking,41.9699511714,-87.6737474429
5673,parking,41.9752520444,-87.6805791222
5674,parking,41.9657947833,-87.6756899833
5675,parking,41.9654610154,-87.6750811923
5676,parking,41.9647690667,-87.6750277444
5677,parking,41.96551834,-87.6673759
5678,parking,41.9667429,-87.66899112
5679,parking,41.9651503444,-87.6613161111
5681,parking,41.9629784333,-87.6646923833
5682,parking,41.9636337333,-87.6641946333
5683,parking,41.96936982,-87.6589272
5684,parking,41.9720983,-87.6669621375
5685,parking,41.9648775143,-87.6558636429
5686,parking,41.9676318875,-87.66331405
5687,parking,41.9681250714,-87.6587017
5688,parking,41.96930432,-87.66152842
5690,parking,41.97541834,-87.6593773
5691,parking,41.9749814222,-87.6594337778
5692,parking,41.9706232867,-87.6593355133
5693,parking,41.9725777571,-87.6592167714
5694,parking,41.97210826,-87.66017206
5695,parking,41.96851896,-87.65807046
5698,parking,41.7612728786,-87.5849763714
5699,parking,41.7613093,-87.5840428889
5701,parking,42.0093532667,-87.863002963
5702,parking,42.005797748,-87.865982116
5703,parking,42.0052058028,-87.8654870278
5705,parking,42.0082378714,-87.8633530429
5706,parking,41.99876816,-87.86228817
5707,parking,41.9965058286,-87.8547992857
5708,parking,41.6693183846,-87.5366084769
5709,parking,41.66984866,-87.53640228
5710,parking,41.6627123667,-87.53902345
5711,parking,41.6752310643,-87.53264075
5712,parking,41.6600310111,-87.5376123222
5713,parking,41.91310764,-87.64155242
5714,parking,42.0068091875,-87.846102
5716,parking,42.01028686,-87.84615938
5717,parking,42.0088838154,-87.8460028615
5718,parking,42.0093261167,-87.8463522667
5720,parking,42.0075704,-87.845202
5722,parking,42.00760842,-87.8414391
5723,parking,41.9236427714,-87.6598151143
5727,parking,41.9082205667,-87.6865602556
5730,parking,41.96480398,-87.83627082
5731,parking,41.9664291833,-87.8342433833
5732,parking,41.9640533063,-87.836205175
5733,parking,41.9662329091,-87.8353772182
5734,parking,41.96695506,-87.83510244
5735,parking,41.9670420733,-87.8371696
5736,parking,41.9920554,-87.65872618
5737,parking,41.9952645526,-87.6565434526
5738,parking,41.99364768,-87.65647546
5739,parking,41.9938710857,-87.6559943857
5740,parking,41.9942753286,-87.6574105429
5742,parking,41.9979370083,-87.6560746667
5743,parking,41.7844637,-87.5875861375
5744,parking,41.7835356556,-87.5891178889
5745,parking,41.78330654,-87.58791204
5746,parking,41.78545028,-87.5874806
5747,parking,41.7820654312,-87.5890054
5748,parking,41.7848165625,-87.5887341125
5749,parking,41.77930286,-87.58956332
5750,parking,41.7830380286,-87.5905504286
5751,parking,41.7729900111,-87.5868635556
5752,parking,41.7735018333,-87.5871576167
5753,parking,41.77378238,-87.58730037
5754,parking,41.7735568545,-87.5877808818
5756,parking,41.8971519091,-87.6289997818
5757,parking,41.91253194,-87.64561138
5758,parking,41.90332534,-87.63107294
5759,parking,41.90734568,-87.6368556
5760,parking,41.90213142,-87.63247956
5761,parking,41.9013481,-87.63235556
5762,parking,41.9114622,-87.64470944
5763,parking,41.9114422,-87.64556344
5764,parking,41.91196994,-87.64461032
5765,parking,41.9119862333,-87.6455979167
5766,parking,41.90617044,-87.63676096
5767,parking,41.91254392,-87.64474088
5768,parking,41.9002915,-87.6303951667
5769,parking,41.9034853429,-87.6319316286
5770,parking,41.910580175,-87.6454053125
5771,parking,41.9106512231,-87.6470091
5776,parking,41.7813500444,-87.9156010333
5777,parking,41.78173205,-87.9131674333
5778,parking,41.82598406,-87.9327891
5779,parking,41.8197471333,-87.9267049133
5780,parking,41.7958070824,-87.9349088
5784,parking,41.80126568,-87.92778366
5785,parking,41.82685886,-87.63306156
5786,parking,41.82395384,-87.6330111
5787,parking,41.8254146889,-87.6333381
5788,parking,41.8267343667,-87.6319769667
5789,parking,41.82514322,-87.63158622
5790,parking,41.82601184,-87.63167382
5791,parking,41.8241999,-87.63188022
5792,parking,41.8277946857,-87.6321142714
5793,parking,41.8284883,-87.6320526778
5794,parking,41.82494985,-87.6315984
5798,parking,41.98190008,-87.71644966
5799,parking,41.98062496,-87.70850006
5800,parking,41.9765398647,-87.7071120765
5801,parking,41.9819011118,-87.7085367765
5802,parking,41.9806579818,-87.7092003182
5803,parking,41.7433322273,-87.5939062636
5804,parking,41.7379255882,-87.5969094882
5805,parking,41.73730686,-87.59500111
5806,parking,41.7435203556,-87.5945554556
5807,parking,41.7374571167,-87.5959309833
5808,parking,41.7400363167,-87.6002182167
5809,parking,41.74347325,-87.5996124875
5813,parking,41.7492247727,-87.5909260273
5814,parking,41.7380795818,-87.6053416909
5815,parking,41.7408573077,-87.6076784769
5816,parking,41.7379834444,-87.606694
5818,parking,41.7391013308,-87.6054470923
5819,parking,41.7374493375,-87.6057972
5821,parking,41.7428810429,-87.6104424857
5823,parking,41.7411967667,-87.6094213778
5824,parking,41.8199412611,-87.8017376167
5826,parking,41.8415530077,-87.6150640308
5827,parking,41.8117358267,-87.8029673733
5828,parking,41.8199528588,-87.8036968765
5829,parking,41.8114120389,-87.8051072056
5830,parking,41.810782275,-87.8054984833
5831,parking,41.8177250075,-87.8056756896
5832,parking,41.8092990048,-87.8053904238
5833,parking,41.8238313,-87.8038634867
5834,parking,41.8101153696,-87.8053936391
5835,parking,41.808794175,-87.8046198438
5836,parking,41.8244215167,-87.8031490833
5837,parking,41.8116527353,-87.8038883588
5838,parking,41.8126697344,-87.8100160094
5839,parking,41.8054789304,-87.8025347696
5840,parking,41.8051478,-87.8025531304
5841,parking,41.82340838,-87.60950804
5843,parking,41.82526824,-87.61143524
5844,parking,41.82523386,-87.61358918
5845,parking,41.82524378,-87.61310586
5846,parking,41.82527846,-87.61096866
5847,parking,41.82996828,-87.60690078
5848,parking,41.82896176,-87.60613346
5849,parking,41.8305657,-87.6073245769
5850,parking,41.8261564667,-87.60868555
5853,parking,41.7133316714,-87.7800722
5854,parking,41.7179685143,-87.7803926857
5855,parking,41.71906555,-87.7828711917
5856,parking,41.7190471,-87.7839097063
5857,parking,41.717318175,-87.7804419312
5858,parking,41.7147625187,-87.7803029562
5859,parking,41.7129188643,-87.7810044071
5860,parking,41.7127781471,-87.7823769765
5862,parking,41.80583003,-87.93779723
5864,parking,41.7909427571,-87.9205241143
5866,parking,41.8123664,-87.9233588667
5874,parking,41.7186378889,-87.7831219333
5875,parking,41.7180438957,-87.7813827043
5876,parking,41.715153675,-87.7810798985
5877,parking,41.8035641833,-87.9266023333
5878,parking,41.8030586429,-87.9333401571
5879,parking,41.80204078,-87.93339138
5880,parking,41.7167484517,-87.783867431
5881,parking,41.7137436786,-87.7839345214
5882,parking,41.8001417222,-87.9390164111
5883,parking,41.9248825471,-87.7177559059
5884,parking,41.9241888667,-87.7177807667
5885,parking,41.9248778,-87.7227359
5886,parking,41.9150647333,-87.7237229333
5887,parking,41.915704,-87.7224171
5889,parking,41.82957158,-87.61024864
5890,parking,41.8307151308,-87.6090492615
5891,parking,41.8299854875,-87.6094693625
5892,parking,41.83149346,-87.60949672
5893,parking,41.8295041933,-87.60911036
5894,parking,41.78711004,-87.93069116
5898,parking,41.81565036,-87.86872868
5899,parking,41.8711652538,-87.8996308769
5900,parking,41.8718043857,-87.8992496143
5901,parking,41.8724097714,-87.8989381286
5902,parking,41.8715295846,-87.8976912462
5903,parking,41.8705832318,-87.8966450045
5904,parking,41.8725783615,-87.9009503846
5906,parking,41.8021292667,-87.70897245
5907,parking,41.8032896353,-87.7045373353
5908,parking,41.8017439923,-87.7054307846
5909,parking,41.8029749833,-87.70310975
5910,parking,41.8014921,-87.7013623333
5911,parking,41.8296392278,-87.6148584389
5912,parking,41.8301510687,-87.6159858875
5913,parking,41.8322920941,-87.6143189765
5914,parking,41.83251654,-87.61665508
5915,parking,41.8332862,-87.6158448
5916,parking,41.8379250667,-87.6096026833
5918,parking,41.8361987444,-87.6229389444
5919,parking,41.8359245857,-87.6224260571
5921,parking,41.7881549565,-87.9372528565
5924,parking,41.80073126,-87.9329481
5925,parking,41.8002751444,-87.9331972556
5927,parking,41.8017546833,-87.9316225167
5929,parking,41.9264910684,-87.6805428158
5931,parking,41.88423498,-87.64386588
5944,parking,41.77157535,-87.9178887333
5945,parking,41.9433679077,-87.6984067615
5947,parking,41.7960581273,-87.7239721364
5948,parking,41.7968999,-87.7240419833
5949,parking,41.7987314,-87.7252667714
5951,parking,41.80125064,-87.72271266
5952,parking,41.8036666097,-87.7200597903
5953,parking,41.79986667,-87.72280985
5956,parking,41.81320612,-87.72219198
5957,parking,41.8117715,-87.72207214
5958,parking,41.8136136333,-87.7215158167
5959,parking,41.81305918,-87.72112732
5960,parking,41.7977899714,-87.9357221429
5961,parking,41.8020989,-87.9266413143
5963,parking,41.7985805833,-87.9054355167
5964,parking,41.79002684,-87.92561418
5965,parking,41.78961728,-87.92482586
5966,parking,41.7388439308,-87.6325598077
5967,parking,41.7394765,-87.6295231
5968,parking,41.7368004714,-87.629937381
5969,parking,41.73644207,-87.62938793
5971,parking,41.74251362,-87.63089342
5972,parking,41.7430801214,-87.6325207786
5973,parking,41.74305761,-87.631523615
5974,parking,41.9508444667,-87.6498907556
5976,parking,41.7989709222,-87.6254214111
5977,parking,41.7997864,-87.62542135
5978,parking,41.7988328727,-87.6170151
5981,parking,41.7983391667,-87.6252959333
5982,parking,41.8026203545,-87.6068543909
5983,parking,41.8000593625,-87.6093866
5986,parking,41.80222862,-87.92529608
5987,parking,41.9098384595,-87.8366269784
5991,parking,41.81419654,-87.92148584
5992,parking,41.8070189625,-87.9191917
5995,parking,41.6744933429,-87.8600087143
5996,parking,41.675458575,-87.8739617083
5998,parking,41.80762228,-87.70365598
5999,parking,41.8075791182,-87.7047250364
6000,parking,41.81215797,-87.70011581
6001,parking,41.80645082,-87.70491696
6003,parking,41.8257360333,-87.7111942333
6008,parking,41.8661351412,-87.7639248824
6010,parking,41.9400261889,-87.6884995
6011,parking,41.939672625,-87.691160075
6012,parking,41.9408001429,-87.6889507571
6013,parking,41.9397831692,-87.6902020769
6014,parking,41.94013071,-87.69021198
6015,parking,41.7529479143,-87.7418703143
6016,parking,41.75212232,-87.74413954
6017,parking,41.8057849667,-87.918999
6021,parking,41.8042468636,-87.9265474091
6022,parking,41.80282981,-87.93465404
6023,parking,41.80279525,-87.93644525
6024,parking,41.7844357,-87.90934798
6025,parking,41.78443778,-87.90652878
6026,parking,41.75879558,-87.74248794
6028,parking,41.7590136889,-87.7420958444
6030,parking,41.7569796083,-87.7423673583
6031,parking,41.7574830385,-87.7443683538
6032,parking,41.7568376405,-87.744570227
6033,parking,41.7579452579,-87.742687
6034,parking,41.7540247312,-87.7425296187
6035,parking,41.7555702229,-87.7430444429
6036,parking,41.7560999206,-87.7454729
6037,parking,41.7862869556,-87.9320183333
6038,parking,41.78893584,-87.93153936
6039,parking,41.7889400143,-87.9306624429
6040,parking,41.80128962,-87.93107838
6041,parking,41.9950745308,-87.8862387154
6042,parking,41.99506526,-87.88821234
6043,parking,41.9514642444,-87.8813487444
6044,parking,41.9495800571,-87.8777644714
6045,parking,41.95270475,-87.8756884875
6046,parking,41.9481450714,-87.8774435286
6047,parking,41.9445038813,-87.8769339042
6048,parking,41.94399342,-87.87710668
6049,parking,41.95093635,-87.8835431875
6050,parking,41.9503481333,-87.8837625389
6052,parking,41.757756956,-87.745792784
6053,parking,41.7589673821,-87.7449032964
6054,parking,41.7607594889,-87.7433981444
6055,parking,41.761518975,-87.74229465
6056,parking,41.7605926818,-87.7424212909
6057,parking,41.7605574778,-87.7444691667
6058,parking,41.7623126088,-87.7434629471
6059,parking,41.7610748077,-87.7463719154
6060,parking,41.7605904308,-87.7452782077
6061,parking,41.7578273077,-87.7411412462
6062,parking,41.7654987417,-87.7437394833
6063,parking,41.7666035059,-87.7434593706
6064,parking,41.7640437727,-87.7436094364
6067,parking,41.7403293,-87.75036016
6068,parking,41.7397555556,-87.7416530667
6069,parking,41.743826225,-87.740633215
6071,parking,41.7411812056,-87.7405496778
6072,parking,41.7388847444,-87.7487797556
6073,parking,41.7409294857,-87.7417058286
6074,parking,41.7449641,-87.7423686571
6075,parking,41.7444925,-87.7416786077
6076,parking,41.747168864,-87.742109832
6077,parking,41.7420027833,-87.74181895
6078,parking,41.8026712786,-87.8794598357
6079,parking,41.8012941033,-87.8806576567
6081,parking,41.8031851,-87.8914036714
6085,parking,41.78300484,-87.90886364
6086,parking,41.78406248,-87.90711376
6087,parking,41.8133414333,-87.8811357222
6088,parking,41.8128378,-87.8822629824
6092,parking,41.8021766462,-87.8901071
6093,parking,41.7995358667,-87.8899147833
6096,parking,41.7951614857,-87.8993295286
6097,parking,41.80840776,-87.91397326
6100,parking,41.8119414,-87.8948308333
6101,parking,41.7823086,-87.9002607111
6103,parking,41.8083957818,-87.9069625
6105,parking,41.8044143333,-87.91278265
6106,parking,41.80591798,-87.91757383
6107,parking,41.8048876278,-87.9181896389
6108,parking,41.79521956,-87.60452694
6109,parking,41.78444116,-87.5926404
6110,parking,41.78477504,-87.59186512
6111,parking,41.7855699,-87.6051836222
6114,parking,41.7630378,-87.7182639889
6116,parking,41.7647114778,-87.7084045667
6117,parking,41.7710122,-87.7038043167
6118,parking,41.7709567692,-87.6918528538
6123,parking,41.76659992,-87.69133128
6124,parking,41.9023939115,-87.9229689115
6125,parking,41.6584340846,-87.6048155462
6126,parking,41.6540508,-87.60363344
6127,parking,41.6583545231,-87.6020239231
6128,parking,41.65604126,-87.60376492
